PublicAddress,ControlNbr,CCN,Precinct,ReportedDate,BeginDate,Time,Offense,Description,UCRCode,EnteredDate,GBSID,Lat,Long,X,Y,Neighborhood,LastChanged,LastUpdateDate,ESRI_OID,x2,y2
0028XX 9 ST S,3454501,MP 2015 339633,03,9/8/2015 3:23:00 PM,9/8/2015 10:30:00 AM,10:30:00,THEFT,Other Theft,07,9/8/2015 3:20:50 PM,19440,44.96398724,-93.23124176,-10378454.359,5615853.7952,SEWARD,9/9/2015 6:59:20 AM,3/3/2017 1:40:06 PM,13574,-10378454.359,5615853.79520001
0004XX 3 AV N,3454544,MP 2015 995460,01,9/8/2015 4:29:39 PM,9/5/2015 1:45:00 AM,01:45:00,THEFT,Other Theft,07,9/8/2015 4:29:39 PM,19501,44.98282654,-93.27477304,-10383300.2386,5618818.2817,NORTH LOOP,9/9/2015 8:40:06 AM,3/3/2017 1:40:06 PM,13575,-10383300.2386,5618818.2817
00002X University AV SE,3454545,MP 2015 339871,02,9/8/2015 4:37:00 PM,9/8/2015 2:50:00 PM,14:50:00,SHOPLF,Shoplifting,07,9/8/2015 4:31:37 PM,17471,44.98705595,-93.25524238,-10381126.0951,5619483.9404,NICOLLET ISLAND - EAST BANK,10/7/2015 11:54:53 AM,3/3/2017 1:40:06 PM,13576,-10381126.0951,5619483.94040001
0009XX University AV SE,3454557,MP 2015 339907,02,9/8/2015 5:00:00 PM,9/6/2015 5:42:00 AM,05:42:00,BURGD,Burglary Of Dwelling,06,9/8/2015 5:17:31 PM,17722,44.98191193,-93.24258836,-10379717.456,5618674.3395,MARCY HOLMES,9/8/2015 11:35:00 PM,3/3/2017 1:40:06 PM,13577,-10379717.456,5618674.33950001
31 ST E / 12 AV S,3454558,MP 2015 995459,03,9/8/2015 5:18:19 PM,9/7/2015 10:00:00 PM,22:00:00,TFMV,Theft From Motr Vehc,07,9/8/2015 5:18:19 PM,,44.94654,-93.25757,-10381384.76,5613109.859,POWDERHORN PARK,9/9/2015 6:51:36 AM,3/3/2017 1:40:06 PM,13578,-10381384.76,5613109.85899999
0025XX Lake ST E,3454567,MP 2015 339934,03,9/8/2015 6:13:00 PM,9/8/2015 3:56:00 PM,15:56:00,SHOPLF,Shoplifting,07,9/8/2015 6:10:24 PM,19097,44.94837171,-93.23514707,-10378889.0961,5613397.3273,LONGFELLOW,9/9/2015 7:59:49 AM,3/3/2017 1:40:06 PM,13579,-10378889.0961,5613397.3273
0001XX 4 ST SE,3454568,MP 2015 339443,02,9/8/2015 5:45:00 PM,9/8/2015 7:31:00 AM,07:31:00,ASLT2,Asslt W/dngrs Weapon,05,9/8/2015 6:11:32 PM,17985,44.98749774,-93.25336333,-10380916.9205,5619553.4767,MARCY HOLMES,9/9/2015 4:14:09 AM,3/3/2017 1:40:06 PM,13580,-10380916.9205,5619553.4767
0030XX Grand AV S,3454571,MP 2015 340072,05,9/8/2015 6:23:00 PM,9/8/2015 5:39:00 PM,17:39:00,ROBPAG,Robbery Per Agg,04,9/8/2015 6:22:40 PM,14078,44.94748065,-93.2842981,-10384360.5635,5613257.1753,LYNDALE,9/17/2015 12:42:35 PM,3/3/2017 1:40:06 PM,13581,-10384360.5635,5613257.1753
0025XX Lake ST E,3454573,MP 2015 340070,03,9/8/2015 6:26:00 PM,9/8/2015 5:35:00 PM,17:35:00,SHOPLF,Shoplifting,07,9/8/2015 6:26:07 PM,19097,44.94837171,-93.23514707,-10378889.0961,5613397.3273,LONGFELLOW,9/8/2015 11:24:37 PM,3/3/2017 1:40:06 PM,13582,-10378889.0961,5613397.3273
0026XX Pleasant AV S,3454587,MP 2015 339951,05,9/8/2015 7:24:00 PM,9/4/2015 9:00:00 PM,21:00:00,TFMV,Theft From Motr Vehc,07,9/8/2015 7:20:21 PM,16790,44.95463884,-93.28296447,-10384212.1047,5614383.1241,WHITTIER,9/9/2015 8:50:14 AM,3/3/2017 1:40:06 PM,13583,-10384212.1047,5614383.1241
0005XX Cedar AV S,3454593,MP 2015 339898,01,9/8/2015 7:33:00 PM,9/6/2015 5:50:00 AM,05:50:00,BURGB,Burglary Of Business,06,9/8/2015 7:32:39 PM,14908,44.96897465,-93.2472583,-10380237.3113,5616638.5011,CEDAR RIVERSIDE,9/8/2015 9:16:24 PM,3/3/2017 1:40:06 PM,13584,-10380237.3113,5616638.50110001
Broadway AV W / Lyndale AV N,3454595,MP 2015 340108,04,9/8/2015 7:45:00 PM,9/8/2015 6:00:00 PM,18:00:00,ASLT4,Aslt-police/emerg P,05,9/8/2015 7:44:22 PM,,44.99914,-93.28799,-10384771.51,5621385.814,NEAR - NORTH,10/26/2015 2:03:32 AM,3/3/2017 1:40:06 PM,13585,-10384771.51,5621385.81400001
0016XX Queen AV N,3454596,MP 2015 340030,04,9/8/2015 7:49:00 PM,9/8/2015 5:10:00 PM,17:10:00,ARSON,Arson,10,9/8/2015 7:48:24 PM,14772,44.99524769,-93.30949539,-10387165.5129,5620773.3639,WILLARD - HAY,9/10/2015 12:52:12 PM,3/3/2017 1:40:06 PM,13586,-10387165.5129,5620773.3639
0016XX 6 ST S,3454600,MP 2015 340004,01,9/8/2015 8:11:00 PM,9/7/2015 4:00:00 PM,16:00:00,TFMV,Theft From Motr Vehc,07,9/8/2015 8:10:57 PM,20031,44.96811948,-93.2484969,-10380375.1923,5616503.946,CEDAR RIVERSIDE,9/9/2015 8:39:13 AM,3/3/2017 1:40:06 PM,13587,-10380375.1923,5616503.94600001
0014XX 6 ST SE,3454601,MP 2015 340127,02,9/8/2015 8:10:00 PM,9/6/2015 9:00:00 PM,21:00:00,CSCR,Crim Sex Cond-rape,03,9/8/2015 8:12:20 PM,17888,44.98217709,-93.2335256,-10378708.5947,5618716.0703,MARCY HOLMES,10/31/2015 12:46:34 PM,3/3/2017 1:40:06 PM,13588,-10378708.5947,5618716.07029999
0006XX Huron BL SE,3454603,MP 2015 995457,02,9/8/2015 8:16:45 PM,9/7/2015 8:45:00 PM,20:45:00,TFMV,Theft From Motr Vehc,07,9/8/2015 8:16:45 PM,13624,44.96974419,-93.2228919,-10377524.8569,5616759.5847,PROSPECT PARK - EAST RIVER ROAD,9/9/2015 6:33:13 PM,3/3/2017 1:40:06 PM,13589,-10377524.8569,5616759.5847
0003XX Hennepin AV S,3454606,MP 2015 340208,01,9/8/2015 8:42:00 PM,9/8/2015 1:30:00 PM,13:30:00,THEFT,Other Theft,07,9/8/2015 8:29:55 PM,17867,44.98086593,-93.27076425,-10382853.9825,5618509.721,DOWNTOWN WEST,9/9/2015 8:39:19 AM,3/3/2017 1:40:06 PM,13590,-10382853.9825,5618509.721
0023XX Johnson ST NE,3454609,MP 2015 340075,02,9/8/2015 8:51:00 PM,9/8/2015 2:00:00 PM,14:00:00,BURGD,Burglary Of Dwelling,06,9/8/2015 8:50:38 PM,11133,45.01229415,-93.23715432,-10379112.5423,5623457.1555,WINDOM PARK,7/27/2016 12:29:10 PM,3/3/2017 1:40:06 PM,13591,-10379112.5423,5623457.15550001
0040XX 41 AV S,3454611,MP 2015 340227,03,9/8/2015 9:04:00 PM,9/8/2015 6:40:00 PM,18:40:00,BIKETF,Bike Theft,07,9/8/2015 8:59:00 PM,12495,44.92971767,-93.21404144,-10376539.6284,5610463.7502,HIAWATHA,10/6/2015 8:34:02 AM,3/3/2017 1:40:06 PM,13592,-10376539.6284,5610463.75020001
0055XX 1 AV S,3454612,MP 2015 340280,05,9/8/2015 9:01:00 PM,9/3/2015 12:00:00 PM,12:00:00,BURGD,Burglary Of Dwelling,06,9/8/2015 9:00:06 PM,16032,44.90266115,-93.2768222,-10383528.3504,5606210.4709,WINDOM,9/9/2015 7:37:00 AM,3/3/2017 1:40:06 PM,13593,-10383528.3504,5606210.4709
0010XX Essex ST SE,3454620,MP 2015 995456,02,9/8/2015 10:01:25 PM,7/16/2015 4:00:00 AM,04:00:00,THEFT,Other Theft,07,9/8/2015 10:01:25 PM,17585,44.97135365,-93.22358235,-10377601.7176,5617012.8319,PROSPECT PARK - EAST RIVER ROAD,9/9/2015 6:32:51 PM,3/3/2017 1:40:06 PM,13594,-10377601.7176,5617012.8319
0019XX 4 AV S,3454641,MP 2015 340406,05,9/9/2015 12:19:00 AM,9/8/2015 9:45:00 PM,21:45:00,ASLT2,Asslt W/dngrs Weapon,05,9/9/2015 12:18:32 AM,21244,44.96332127,-93.27021121,-10382792.4179,5615749.0181,STEVENS SQUARE - LORING HEIGHTS,9/9/2015 4:44:03 AM,3/3/2017 1:40:06 PM,13595,-10382792.4179,5615749.01810001
0033XX Chicago AV S,3454645,MP 2015 340485,03,9/9/2015 12:39:00 AM,9/8/2015 10:45:00 PM,22:45:00,ROBPAG,Robbery Per Agg,04,9/9/2015 12:38:14 AM,19306,44.94227207,-93.26259891,-10381945.0203,5612437.979,CENTRAL,9/14/2015 9:10:32 AM,3/3/2017 1:40:06 PM,13596,-10381945.0203,5612437.97900001
0034XX Harriet AV S,3454648,MP 2015 340155,05,9/9/2015 12:42:00 AM,9/4/2015 7:00:00 AM,07:00:00,AUTOTH,Motor Vehicle Theft,08,9/9/2015 12:41:45 AM,11705,44.94039187,-93.28560215,-10384505.7301,5612142.2818,LYNDALE,9/9/2015 7:35:06 AM,3/3/2017 1:40:06 PM,13597,-10384505.7301,5612142.2818
0001XX Glenwood AV ,3454651,MP 2015 340630,01,9/9/2015 12:35:00 AM,9/8/2015 11:19:00 PM,23:19:00,THEFT,Other Theft,07,9/9/2015 12:51:10 AM,17886,44.97898204,-93.28278085,-10384191.6644,5618213.2456,NORTH LOOP,9/10/2015 8:33:59 AM,3/3/2017 1:40:06 PM,13598,-10384191.6644,5618213.2456
0007XX Broadway AV W,3454655,MP 2015 340248,04,9/9/2015 1:29:00 AM,9/8/2015 7:45:00 PM,19:45:00,THEFT,Other Theft,07,9/9/2015 1:28:28 AM,17562,44.99913768,-93.28875577,-10384856.7885,5621385.7319,NEAR - NORTH,9/9/2015 10:52:06 PM,3/3/2017 1:40:06 PM,13599,-10384856.7885,5621385.7319
0012XX Knox AV N,3454658,MP 2015 340507,04,8/27/2015 12:00:00 AM,7/4/2015 12:00:00 AM,00:00:00,ASLT3,Aslt-sgnfcnt Bdly Hm,05,9/9/2015 2:01:45 AM,15847,44.99059354,-93.30195912,-10386326.5789,5620040.7535,NEAR - NORTH,9/9/2015 5:39:59 PM,3/3/2017 1:40:06 PM,13600,-10386326.5789,5620040.7535
0034XX Fremont AV N,3454667,MP 2015 340688,04,9/9/2015 2:30:00 AM,9/9/2015 1:46:00 AM,01:46:00,THEFT,Other Theft,07,9/9/2015 2:29:21 AM,10417,45.01765132,-93.29559295,-10385617.9001,5624300.7531,FOLWELL,9/9/2015 7:14:42 AM,3/3/2017 1:40:06 PM,13601,-10385617.9001,5624300.7531
8 ST S / Chicago AV S,3454673,MP 2015 340690,01,9/9/2015 3:39:00 AM,9/6/2015 3:00:00 PM,15:00:00,CSCR,Crim Sex Cond-rape,03,9/9/2015 3:38:36 AM,,44.97131,-93.26217,-10381896.97,5617005.631,ELLIOT PARK,9/9/2015 6:33:52 AM,3/3/2017 1:40:06 PM,13602,-10381896.97,5617005.631
0040XX Queen AV N,3454686,MP 2015 340796,04,9/9/2015 6:11:00 AM,9/9/2015 5:51:00 AM,05:51:00,BURGD,Burglary Of Dwelling,06,9/9/2015 6:11:33 AM,10533,45.02860954,-93.30970896,-10387189.2874,5626026.5976,VICTORY,9/10/2015 7:04:19 AM,3/3/2017 1:40:06 PM,13603,-10387189.2874,5626026.5976
0034XX 17 AV S,3454699,MP 2015 340803,03,9/9/2015 7:46:00 AM,9/9/2015 1:00:00 AM,01:00:00,TMVP,Theft-motr Veh Parts,07,9/9/2015 7:46:24 AM,11635,44.94044367,-93.24990515,-10380531.9582,5612150.4288,POWDERHORN PARK,9/9/2015 7:44:01 PM,3/3/2017 1:40:06 PM,13604,-10380531.9582,5612150.42880001
0051XX 39 AV S,3454701,MP 2015 995455,03,9/9/2015 7:49:00 AM,9/9/2015 12:01:00 AM,00:01:00,TFMV,Theft From Motr Vehc,07,9/9/2015 7:49:00 AM,21485,44.9099063,-93.21646937,-10376809.9039,5607349.2109,MINNEHAHA,9/9/2015 12:49:04 PM,3/3/2017 1:40:06 PM,13605,-10376809.9039,5607349.21090001
0015XX 45 AV N,3454751,MP 2015 340849,04,9/9/2015 8:35:00 AM,9/8/2015 10:30:00 PM,22:30:00,TFMV,Theft From Motr Vehc,07,9/9/2015 8:33:44 AM,10429,45.03662838,-93.29968139,-10386073.0233,5627289.7196,WEBBER - CAMDEN,9/10/2015 7:08:48 AM,3/3/2017 1:40:06 PM,13606,-10386073.0233,5627289.71960001
0041XX Vincent AV N,3454778,MP 2015 340830,04,9/9/2015 9:13:00 AM,9/8/2015 6:30:00 PM,18:30:00,TFMV,Theft From Motr Vehc,07,9/9/2015 9:12:21 AM,10514,45.03042664,-93.3161315,-10387904.2414,5626312.8108,VICTORY,9/10/2015 7:08:15 AM,3/3/2017 1:40:06 PM,13607,-10387904.2414,5626312.8108
0026XX 16 AV S,3454815,MP 2015 340428,03,9/9/2015 7:30:00 AM,9/8/2015 10:07:00 PM,22:07:00,ARSON,Arson,10,9/9/2015 9:47:53 AM,19488,44.95464048,-93.25118066,-10380673.9464,5614383.3829,EAST PHILLIPS,9/10/2015 12:54:32 PM,3/3/2017 1:40:06 PM,13608,-10380673.9464,5614383.3829
0047XX Dupont AV N,3454866,MP 2015 995454,04,9/9/2015 10:31:17 AM,9/8/2015 11:00:00 PM,23:00:00,TFMV,Theft From Motr Vehc,07,9/9/2015 10:31:17 AM,10049,45.04116887,-93.29399674,-10385440.2116,5628005.0122,LIND - BOHANON,9/10/2015 7:20:45 AM,3/3/2017 1:40:06 PM,13609,-10385440.2116,5628005.0122
0030XX Hennepin AV S,3454898,MP 2015 995453,05,9/9/2015 11:04:37 AM,9/8/2015 8:37:00 PM,20:37:00,THEFT,Other Theft,07,9/9/2015 11:04:37 AM,11281,44.9474742,-93.29829195,-10385918.3514,5613256.1615,ECCO,9/10/2015 9:47:28 AM,3/3/2017 1:40:06 PM,13610,-10385918.3514,5613256.16150001
13 AV NE / Marshall ST NE,3454899,MP 2015 995452,02,9/9/2015 11:09:28 AM,9/6/2015 9:00:00 PM,21:00:00,BIKETF,Bike Theft,07,9/9/2015 11:09:28 AM,,45.00009,-93.27001,-10382770,5621535.589,SHERIDAN,9/9/2015 6:21:33 PM,3/3/2017 1:40:06 PM,13611,-10382770,5621535.589
0029XX Penn AV N,3454920,MP 2015 341001,04,9/9/2015 11:40:00 AM,8/27/2015 2:24:00 PM,14:24:00,THEFT,Other Theft,07,9/9/2015 11:51:48 AM,10883,45.01053476,-93.3082279,-10387024.4162,5623180.1211,JORDAN,9/10/2015 9:24:20 AM,3/3/2017 1:40:06 PM,13612,-10387024.4162,5623180.1211
14 AV N / Lyndale AV N,3454926,MP 2015 336570,04,9/9/2015 12:02:00 PM,9/5/2015 9:30:00 PM,21:30:00,ROBPER,Robbery Of Person,04,9/9/2015 12:01:34 PM,,44.99305,-93.28799,-10384772,5620428.173,NEAR - NORTH,9/10/2015 4:07:39 PM,3/3/2017 1:40:06 PM,13613,-10384772,5620428.173
0035XX 3 AV S,3454951,MP 2015 340987,03,9/9/2015 12:37:00 PM,9/7/2015 1:00:00 PM,13:00:00,THEFT,Other Theft,07,9/9/2015 12:37:01 PM,15415,44.93864935,-93.272762,-10383076.3702,5611868.248,CENTRAL,9/9/2015 7:44:45 PM,3/3/2017 1:40:06 PM,13614,-10383076.3702,5611868.24800001
0004XX 1 AV N,3454952,MP 2015 995450,01,9/9/2015 12:46:01 PM,9/6/2015 12:30:00 AM,00:30:00,THEFT,Other Theft,07,9/9/2015 12:46:01 PM,17121,44.98080828,-93.27314066,-10383118.5232,5618500.6487,DOWNTOWN WEST,9/10/2015 8:35:51 AM,3/3/2017 1:40:06 PM,13615,-10383118.5232,5618500.6487
0003XX Minnehaha PK W,3455021,MP 2015 341076,05,9/9/2015 1:34:00 PM,9/9/2015 7:10:00 AM,07:10:00,BURGD,Burglary Of Dwelling,06,9/9/2015 1:34:21 PM,22334,44.90674723,-93.28349119,-10384270.7388,5606852.6743,TANGLETOWN,9/10/2015 2:01:26 PM,3/3/2017 1:40:06 PM,13616,-10384270.7388,5606852.6743
0032XX 6 ST N,3455022,MP 2015 341020,04,9/9/2015 1:37:00 PM,9/4/2015 11:00:00 PM,23:00:00,ASLT3,Aslt-sgnfcnt Bdly Hm,05,9/9/2015 1:36:43 PM,11110,45.01399588,-93.28647953,-10384603.3997,5623725.1208,MCKINLEY,9/11/2015 7:24:10 PM,3/3/2017 1:40:06 PM,13617,-10384603.3997,5623725.12080001
0009XX 15 AV SE,3455024,MP 2015 299221,02,9/9/2015 1:13:00 PM,9/8/2015 8:20:00 PM,20:20:00,BIKETF,Bike Theft,07,9/9/2015 1:39:20 PM,17942,44.98596924,-93.23037597,-10378357.9789,5619312.9013,COMO,9/10/2015 1:00:07 PM,3/3/2017 1:40:06 PM,13618,-10378357.9789,5619312.9013
0022XX Central AV NE,3455025,MP 2015 341055,02,9/9/2015 1:44:00 PM,2/1/2015 12:18:00 PM,12:18:00,THFTSW,Theft By Swindle,07,9/9/2015 1:43:44 PM,20984,45.01037758,-93.24735991,-10380248.6227,5623155.372,WINDOM PARK,9/10/2015 1:39:17 PM,3/3/2017 1:40:06 PM,13619,-10380248.6227,5623155.37200001
0007XX Lake ST E,3455037,MP 2015 995449,03,9/9/2015 1:58:05 PM,8/28/2015 1:45:00 PM,13:45:00,TFMV,Theft From Motr Vehc,07,9/9/2015 1:58:05 PM,21862,44.94835461,-93.2633086,-10382024.0226,5613394.6382,PHILLIPS WEST,9/10/2015 11:48:33 AM,3/3/2017 1:40:06 PM,13620,-10382024.0226,5613394.6382
00003X 9 ST S,3455045,MP 2015 341103,01,9/9/2015 2:18:00 PM,9/9/2015 12:49:00 PM,12:49:00,THEFT,Other Theft,07,9/9/2015 2:17:56 PM,19542,44.97596973,-93.27615928,-10383454.5545,5617739.2054,DOWNTOWN WEST,9/10/2015 8:34:06 AM,3/3/2017 1:40:06 PM,13621,-10383454.5545,5617739.2054
0030XX Aldrich AV S,3455052,MP 2015 341144,05,9/9/2015 2:36:00 PM,9/6/2015 11:00:00 PM,23:00:00,AUTOTH,Motor Vehicle Theft,08,9/9/2015 2:34:54 PM,11403,44.94748586,-93.28938825,-10384927.1962,5613257.9944,LOWRY HILL EAST,9/10/2015 9:38:12 AM,3/3/2017 1:40:06 PM,13622,-10384927.1962,5613257.99440001
0034XX Elliot AV S,3455055,MP 2015 299222,03,9/9/2015 2:30:00 PM,9/8/2015 5:00:00 PM,17:00:00,TFMV,Theft From Motr Vehc,07,9/9/2015 2:41:54 PM,11898,44.94046694,-93.26130641,-10381801.1405,5612154.0881,POWDERHORN PARK,9/9/2015 7:43:51 PM,3/3/2017 1:40:06 PM,13623,-10381801.1405,5612154.0881
4 AV S / 8 ST S,3455062,MP 2015 341171,01,9/9/2015 2:30:00 PM,9/9/2015 1:30:00 PM,13:30:00,DASTR,Domestic Assault/Strangulation,05,9/9/2015 2:54:35 PM,,44.97362,-93.26761,-10382502.69,5617368.822,DOWNTOWN WEST,9/10/2015 2:53:52 AM,3/3/2017 1:40:06 PM,13624,-10382502.69,5617368.822
0010XX Lake ST W,3455063,MP 2015 341164,05,9/9/2015 2:56:00 PM,9/9/2015 2:17:00 PM,14:17:00,SHOPLF,Shoplifting,07,9/9/2015 2:55:35 PM,17304,44.94836154,-93.2925539,-10385279.5952,5613395.7281,LOWRY HILL EAST,9/9/2015 9:46:08 PM,3/3/2017 1:40:06 PM,13625,-10385279.5952,5613395.7281
0007XX Elwood AV N,3455065,MP 2015 341181,04,9/9/2015 2:45:00 PM,9/9/2015 2:20:00 PM,14:20:00,TFMV,Theft From Motr Vehc,07,9/9/2015 3:09:10 PM,21707,44.98604341,-93.30082558,-10386200.3947,5619324.5736,NEAR - NORTH,9/10/2015 7:16:04 AM,3/3/2017 1:40:06 PM,13626,-10386200.3947,5619324.57360001
0032XX Lake ST W,3455066,MP 2015 341219,05,9/9/2015 3:13:00 PM,8/30/2015 11:05:00 AM,11:05:00,BIKETF,Bike Theft,07,9/9/2015 3:12:28 PM,16973,44.94841574,-93.32280644,-10388647.292,5613404.2528,CEDAR - ISLES - DEAN,9/10/2015 9:38:47 AM,3/3/2017 1:40:06 PM,13627,-10388647.292,5613404.25280001
0015XX 25 ST W,3455073,MP 2015 995448,05,9/9/2015 3:23:06 PM,8/20/2015 10:15:00 AM,10:15:00,THEFT,Other Theft,07,9/9/2015 3:23:06 PM,22777,44.9573384,-93.29897872,-10385994.8024,5614807.7887,EAST ISLES,9/9/2015 3:23:20 PM,3/3/2017 1:40:06 PM,13628,-10385994.8024,5614807.7887
0003XX NICOLLET MALL  ,3455075,MP 2015 995446,01,9/9/2015 3:27:54 PM,7/3/2015 6:30:00 PM,18:30:00,THEFT,Other Theft,07,9/9/2015 3:27:54 PM,21735,44.98028091,-93.26939311,-10382701.3474,5618417.6532,DOWNTOWN WEST,9/10/2015 11:45:51 AM,3/3/2017 1:40:06 PM,13629,-10382701.3474,5618417.6532
0033XX 38 AV S,3455086,MP 2015 341202,03,9/9/2015 3:47:00 PM,9/9/2015 11:15:00 AM,11:15:00,BURGD,Burglary Of Dwelling,06,9/9/2015 3:44:47 PM,19382,44.94234092,-93.21784758,-10376963.3259,5612448.8075,COOPER,9/9/2015 5:44:52 PM,3/3/2017 1:40:06 PM,13630,-10376963.3259,5612448.80750001
0037XX 23 AV S,3455087,MP 2015 995444,03,9/9/2015 3:45:27 PM,9/5/2015 8:00:00 AM,08:00:00,THEFT,Other Theft,07,9/9/2015 3:45:27 PM,11690,44.9350168,-93.23889311,-10379306.1036,5611297.0057,STANDISH,9/9/2015 7:46:32 PM,3/3/2017 1:40:06 PM,13631,-10379306.1036,5611297.0057
00003X 6 ST S,3455088,MP 2015 995443,01,9/9/2015 3:49:30 PM,9/9/2015 12:30:00 PM,12:30:00,THEFT,Other Theft,07,9/9/2015 3:49:30 PM,17241,44.97833114,-93.27252943,-10383050.4811,5618110.8127,DOWNTOWN WEST,9/10/2015 8:35:31 AM,3/3/2017 1:40:06 PM,13632,-10383050.4811,5618110.8127
0044XX 16 AV S,3455089,MP 2015 995442,03,9/9/2015 3:53:18 PM,9/9/2015 10:30:00 AM,10:30:00,TFMV,Theft From Motr Vehc,07,9/9/2015 3:53:18 PM,19678,44.92241735,-93.25113037,-10380668.3483,5609315.9441,NORTHROP,9/9/2015 7:46:22 PM,3/3/2017 1:40:06 PM,13633,-10380668.3483,5609315.94410001
0007XX 18 ST E,3455091,MP 2015 995441,03,9/9/2015 3:57:37 PM,9/5/2015 4:00:00 PM,16:00:00,THEFT,Other Theft,07,9/9/2015 3:57:37 PM,18713,44.96523784,-93.2631949,-10382011.3661,5616050.5554,VENTURA VILLAGE,9/9/2015 7:46:07 PM,3/3/2017 1:40:06 PM,13634,-10382011.3661,5616050.5554
00001X Sidney PL ,3455092,MP 2015 995440,02,9/9/2015 3:57:44 PM,7/24/2015 12:00:00 AM,00:00:00,THEFT,Other Theft,07,9/9/2015 3:57:44 PM,13627,44.96958327,-93.21425505,-10376563.4071,5616734.2652,PROSPECT PARK - EAST RIVER ROAD,9/22/2015 2:44:38 AM,3/3/2017 1:40:06 PM,13635,-10376563.4071,5616734.2652
0032XX 19 AV S,3455097,MP 2015 341216,03,9/9/2015 4:14:00 PM,9/9/2015 12:00:00 PM,12:00:00,BURGD,Burglary Of Dwelling,06,9/9/2015 4:13:54 PM,13245,44.94383783,-93.24485081,-10379969.3111,5612684.2314,CORCORAN,9/9/2015 7:45:07 PM,3/3/2017 1:40:06 PM,13636,-10379969.3111,5612684.23139999
0038XX 28 AV S,3455098,MP 2015 995439,03,9/9/2015 4:17:05 PM,9/6/2015 8:30:00 PM,20:30:00,TFMV,Theft From Motr Vehc,07,9/9/2015 4:17:05 PM,12195,44.93321707,-93.23211912,-10378552.026,5611014.0003,STANDISH,9/10/2015 6:40:34 AM,3/3/2017 1:40:06 PM,13637,-10378552.026,5611014.00030001
0023XX Lowry AV N,3455118,MP 2015 341236,04,9/9/2015 5:30:00 PM,9/4/2015 2:30:00 PM,14:30:00,THEFT,Other Theft,07,9/9/2015 5:32:50 PM,18758,45.01322324,-93.3101547,-10387238.9072,5623603.4554,JORDAN,9/10/2015 7:17:02 AM,3/3/2017 1:40:06 PM,13638,-10387238.9072,5623603.45540001
0015XX Laurel AV W,3455119,MP 2015 299534,01,9/9/2015 5:40:00 PM,8/10/2015 10:19:00 AM,10:19:00,AUTOTH,Motor Vehicle Theft,08,9/9/2015 5:35:49 PM,17270,44.97447162,-93.28418033,-10384347.4533,5617503.4597,LORING PARK,9/10/2015 8:33:29 AM,3/3/2017 1:40:06 PM,13639,-10384347.4533,5617503.45970001
0042XX Queen AV N,3455129,MP 2015 341368,04,9/9/2015 6:30:00 PM,9/9/2015 8:30:00 AM,08:30:00,BURGD,Burglary Of Dwelling,06,9/9/2015 6:22:35 PM,10497,45.0323522,-93.30978034,-10387197.2336,5626616.1162,VICTORY,9/16/2015 1:28:12 PM,3/3/2017 1:40:06 PM,13640,-10387197.2336,5626616.1162
0009XX Mount Curve AV ,3455134,MP 2015 341234,05,9/9/2015 6:30:00 PM,9/9/2015 12:01:00 AM,00:01:00,BURGB,Burglary Of Business,06,9/9/2015 6:33:45 PM,15114,44.96716658,-93.29105702,-10385112.963,5616354.0161,LOWRY HILL,9/10/2015 9:41:29 AM,3/3/2017 1:40:06 PM,13641,-10385112.963,5616354.01610001
0051XX 37 AV S,3455135,MP 2015 341222,03,9/9/2015 6:41:00 PM,9/9/2015 12:15:00 PM,12:15:00,BURGD,Burglary Of Dwelling,06,9/9/2015 6:41:17 PM,13444,44.90990244,-93.21901931,-10377093.7615,5607348.6039,MINNEHAHA,9/9/2015 7:45:18 PM,3/3/2017 1:40:06 PM,13642,-10377093.7615,5607348.6039
Aldrich AV N / Broadway AV W,3455138,MP 2015 340954,04,9/9/2015 7:00:00 PM,9/9/2015 10:51:00 AM,10:51:00,ROBPAG,Robbery Per Agg,04,9/9/2015 6:56:35 PM,,44.99914,-93.28952,-10384942.07,5621385.65,HAWTHORNE,9/10/2015 11:43:09 AM,3/3/2017 1:40:06 PM,13643,-10384942.07,5621385.65000001
0005XX Lyn Park CR N,3455140,MP 2015 341357,04,9/9/2015 7:10:00 PM,9/9/2015 4:24:00 PM,16:24:00,TFMV,Theft From Motr Vehc,07,9/9/2015 7:07:15 PM,16038,44.99690341,-93.28667566,-10384625.2321,5621034.0042,NEAR - NORTH,10/22/2015 7:48:47 PM,3/3/2017 1:40:06 PM,13644,-10384625.2321,5621034.0042
0018XX Marshall ST NE,3455143,MP 2015 341465,02,9/9/2015 7:15:00 PM,9/9/2015 4:00:00 PM,16:00:00,AUTOTH,Motor Vehicle Theft,08,9/9/2015 7:15:17 PM,15276,45.00803595,-93.27169927,-10382958.0679,5622786.6714,SHERIDAN,9/17/2015 11:06:38 AM,3/3/2017 1:40:06 PM,13645,-10382958.0679,5622786.67140001
0009XX Portland AV S,3455148,MP 2015 341518,01,9/9/2015 7:47:00 PM,9/9/2015 8:00:00 AM,08:00:00,THEFT,Other Theft,07,9/9/2015 7:46:15 PM,17361,44.97100922,-93.26611743,-10382336.7008,5616958.6359,ELLIOT PARK,6/24/2016 2:25:43 PM,3/3/2017 1:40:06 PM,13646,-10382336.7008,5616958.63590001
